height_to_cheek,cheek_to_jaw,forehead_to_cheek,jaw_to_forehead,height_to_jaw,height_to_forehead,chin_to_jaw,cheek_to_fj_mean,jaw_angle,label
1.265088,1.327469,0.523159,1.439931,1.679365,2.418169,0.413520,1.566818,134.928909,Round
1.190839,1.330713,0.541600,1.387514,1.584664,2.198743,0.411568,1.546699,136.424469,Round
1.237663,1.349334,0.474686,1.561256,1.670021,2.607330,0.421951,1.645018,140.406113,Round
1.136026,1.313946,0.505693,1.504996,1.492677,2.246473,0.424207,1.578831,138.625305,Round
1.209239,1.319765,0.498661,1.519491,1.595911,2.424972,0.416851,1.591886,135.300919,Round
1.134179,1.293095,0.490443,1.576818,1.466601,2.312562,0.409150,1.582553,128.927658,Round
1.132561,1.358837,0.496969,1.480823,1.538965,2.278934,0.424903,1.622201,135.891281,Round
1.145378,1.327720,0.520085,1.448168,1.520742,2.202291,0.413477,1.570776,133.878616,Round
1.158408,1.342080,0.511229,1.457493,1.554676,2.265929,0.419951,1.591925,134.535049,Round
1.167704,1.411284,0.506101,1.400065,1.647961,2.307253,0.404524,1.646530,136.100098,Round
1.133577,1.353284,0.497830,1.484328,1.534052,2.277036,0.420342,1.617111,139.856308,Round
1.109192,1.393184,0.541257,1.326135,1.545309,2.049289,0.406222,1.588515,138.560852,Round
1.175101,1.341241,0.505044,1.476263,1.576093,2.326727,0.401771,1.599203,132.823029,Round
1.202582,1.348850,0.509257,1.455794,1.622101,2.361445,0.409628,1.599195,135.945602,Round
1.237895,1.350575,0.511199,1.448410,1.671870,2.421553,0.406494,1.597924,136.462021,Round
1.113029,1.435584,0.538969,1.292431,1.597847,2.065108,0.407986,1.618713,142.100159,Round
1.235244,1.375670,0.513106,1.416703,1.699288,2.407387,0.426168,1.612872,138.693344,Round
1.111724,1.310324,0.509411,1.498143,1.456719,2.182373,0.415753,1.571610,136.021317,Round
1.094641,1.383683,0.536708,1.346560,1.514636,2.039547,0.405689,1.588037,138.498917,Round
1.241373,1.330584,0.493184,1.523872,1.651750,2.517057,0.399217,1.606769,136.851913,Round
1.161062,1.341793,0.512266,1.454852,1.557904,2.266520,0.427205,1.590410,139.510361,Round
1.132087,1.372701,0.508999,1.431222,1.554016,2.224141,0.410145,1.616174,136.773712,Round
1.258642,1.360162,0.501424,1.466237,1.711957,2.510136,0.407579,1.617297,139.417130,Round
1.132926,1.321194,0.493381,1.534089,1.496815,2.296248,0.426926,1.599651,132.937698,Round
1.221205,1.365187,0.503084,1.456021,1.667174,2.427440,0.419500,1.618668,137.359863,Round
1.153099,1.426533,0.550716,1.272890,1.644933,2.093820,0.410228,1.597806,143.666443,Round
1.150695,1.313732,0.511628,1.487779,1.511705,2.249083,0.418944,1.571316,136.437744,Round
1.188287,1.313231,0.470385,1.618846,1.560495,2.526200,0.410390,1.623554,128.710510,Round
1.230756,1.391150,0.524012,1.371780,1.712167,2.348717,0.414578,1.609215,140.634384,Round
1.139485,1.352937,0.519246,1.423472,1.541651,2.194498,0.407894,1.589346,134.232941,Round
1.302256,1.370491,0.524372,1.391505,1.784730,2.483460,0.426234,1.594849,149.462234,Round
1.192544,1.325276,0.504315,1.496207,1.580450,2.364681,0.411762,1.588721,139.771103,Round
1.161338,1.311115,0.517767,1.473074,1.522647,2.242972,0.425836,1.561918,133.677063,Round
1.154024,1.396511,0.546477,1.310339,1.611607,2.111752,0.416564,1.584099,140.149887,Round
1.218482,1.308837,0.522865,1.461251,1.594794,2.330393,0.423706,1.554119,134.467484,Round
1.144448,1.366322,0.521476,1.403500,1.563684,2.194631,0.413394,1.595700,135.596069,Round
1.199643,1.345855,0.515191,1.442227,1.614546,2.328542,0.410740,1.589556,137.396942,Round
1.198269,1.347950,0.498520,1.488140,1.615207,2.403653,0.410708,1.612400,135.393005,Round
1.176023,1.377941,0.508189,1.428053,1.620490,2.314145,0.411530,1.620865,135.632462,Round
1.180432,1.352398,0.507059,1.458267,1.596414,2.327997,0.424272,1.604511,138.066650,Round
1.158274,1.325239,0.508691,1.483376,1.534989,2.276967,0.400620,1.583190,133.032974,Round
1.128893,1.315070,0.495375,1.535032,1.484573,2.278868,0.410259,1.592622,132.007019,Round
1.124740,1.297237,0.479298,1.608328,1.459055,2.346640,0.425199,1.599786,127.361343,Round
1.167880,1.347467,0.483662,1.534406,1.573679,2.414663,0.390418,1.631594,132.182327,Round
1.236764,1.320375,0.521980,1.450938,1.632993,2.369371,0.409346,1.563306,135.629440,Round
1.096054,1.321434,0.513372,1.474085,1.448362,2.135010,0.417398,1.574647,134.416061,Round
1.124446,1.324837,0.531374,1.420487,1.489708,2.116111,0.416993,1.554988,136.716141,Round
1.173067,1.365387,0.505903,1.447694,1.601690,2.318757,0.394691,1.615122,135.217041,Round
1.098403,1.368180,0.521635,1.401167,1.502813,2.105691,0.416695,1.596764,132.856583,Round
1.148906,1.331977,0.516841,1.452601,1.530316,2.222938,0.421586,1.577779,136.114807,Round
1.155192,1.336539,0.522050,1.433198,1.543959,2.212799,0.412177,1.574492,134.921249,Round
1.194853,1.350894,0.521657,1.419037,1.614121,2.290496,0.415509,1.584903,135.976532,Round
1.222085,1.331645,0.502268,1.495119,1.627383,2.433131,0.410526,1.595890,136.339462,Round
1.137678,1.400032,0.533891,1.337857,1.592786,2.130919,0.408178,1.602359,138.019699,Round
1.212533,1.357894,0.508994,1.446842,1.646491,2.382212,0.414991,1.605872,137.722137,Round
1.130352,1.410311,0.537220,1.319875,1.594149,2.104077,0.410931,1.604772,139.296539,Round
1.145072,1.361563,0.542764,1.353165,1.559087,2.109702,0.402625,1.565908,139.489761,Round
1.198743,1.386037,0.525159,1.373833,1.661502,2.282626,0.409546,1.604311,138.837601,Round
1.213037,1.334802,0.496141,1.510002,1.619164,2.444941,0.400358,1.606018,136.285477,Round
1.163804,1.395091,0.510307,1.404644,1.623612,2.280598,0.410022,1.629851,138.040787,Round
1.212027,1.328323,0.476520,1.579847,1.609964,2.543497,0.395147,1.626877,130.946884,Round
1.163231,1.367897,0.526439,1.388669,1.591180,2.209623,0.430644,1.590472,141.087479,Round
1.123291,1.328689,0.492029,1.529628,1.492505,2.282977,0.400616,1.606876,132.278732,Round
1.101448,1.337988,0.529161,1.412407,1.473723,2.081497,0.426469,1.566720,141.318161,Round
1.134737,1.366590,0.523844,1.396882,1.550721,2.166173,0.408215,1.592873,138.185364,Round
1.174986,1.393537,0.533106,1.346072,1.637387,2.204040,0.415697,1.599099,140.059097,Round
1.169611,1.330902,0.541516,1.387531,1.556638,2.159883,0.426388,1.546927,142.003998,Round
1.165293,1.350263,0.532871,1.389822,1.573451,2.186817,0.407865,1.570515,136.212509,Round
1.142625,1.326434,0.509717,1.479058,1.515617,2.241686,0.417757,1.582757,136.259689,Round
1.164436,1.333232,0.498265,1.505337,1.552463,2.336980,0.417433,1.602150,134.522568,Round
1.138801,1.351249,0.505885,1.462894,1.538805,2.251109,0.399762,1.605213,137.484085,Round
1.067473,1.366441,0.517287,1.414743,1.458638,2.063598,0.428689,1.601133,136.223740,Round
1.219211,1.333879,0.498270,1.504591,1.626280,2.446886,0.403058,1.602611,137.450378,Round
1.171914,1.374485,0.519906,1.399380,1.610778,2.254090,0.405230,1.603270,134.637665,Round
1.159906,1.327649,0.515317,1.461646,1.539948,2.250859,0.415396,1.576630,134.134171,Round
1.139642,1.308306,0.497333,1.536894,1.491000,2.291509,0.414266,1.585188,133.846680,Round
1.201167,1.361609,0.505821,1.451947,1.635520,2.374687,0.403909,1.612583,134.736938,Round
1.201958,1.369874,0.519022,1.406480,1.646531,2.315813,0.419603,1.601260,140.547485,Round
1.122434,1.329266,0.518549,1.450770,1.492014,2.164569,0.422949,1.573758,137.963791,Round
1.099022,1.370314,0.547980,1.331725,1.506006,2.005587,0.413201,1.565264,137.592377,Round
1.175566,1.342202,0.504950,1.475482,1.577847,2.328084,0.418835,1.600007,136.585007,Round
1.160186,1.335629,0.510610,1.466306,1.549579,2.272157,0.411034,1.588158,134.523743,Round
1.140705,1.391013,0.530510,1.355112,1.586736,2.150205,0.414123,1.600755,140.411377,Round
1.120341,1.371932,0.491939,1.481686,1.537032,2.277400,0.415265,1.638219,134.742142,Round
1.234299,1.392880,0.508429,1.412071,1.719230,2.427674,0.409497,1.630835,137.745819,Round
1.120201,1.333959,0.505599,1.482692,1.494303,2.215591,0.410232,1.593312,131.661041,Round
1.109669,1.395455,0.522272,1.372104,1.548493,2.124693,0.431890,1.614356,142.081070,Round
1.133716,1.335837,0.501129,1.493816,1.514459,2.262323,0.425669,1.600355,136.505966,Round
1.172799,1.327784,0.520894,1.445850,1.557224,2.251511,0.410174,1.569824,135.710236,Round
1.148913,1.348532,0.480537,1.543162,1.549345,2.390892,0.415503,1.636548,133.772110,Round
1.172617,1.354941,0.505498,1.460025,1.588826,2.319726,0.413891,1.608315,137.194717,Round
1.142739,1.341666,0.531936,1.401187,1.533174,2.148263,0.413086,1.565830,136.533234,Round
1.176830,1.335443,0.496560,1.508007,1.571589,2.369967,0.408587,1.605942,131.369797,Round
1.098547,1.333247,0.488573,1.535183,1.464634,2.248481,0.422931,1.614699,128.683975,Round
1.109065,1.300008,0.487482,1.577957,1.441793,2.275087,0.400840,1.591459,131.474548,Round
1.169591,1.361707,0.514770,1.426603,1.592639,2.272064,0.415252,1.601098,138.901611,Round
1.151983,1.317952,0.504226,1.504787,1.518258,2.284655,0.411956,1.583558,129.939026,Round
1.180730,1.316963,0.491496,1.544922,1.554978,2.402320,0.414252,1.598953,137.784851,Round
1.124764,1.362385,0.518298,1.416186,1.532362,2.170110,0.437604,1.597055,135.891983,Round
1.186027,1.372832,0.530913,1.372016,1.628216,2.233940,0.411462,1.588141,140.510956,Round
1.122266,1.384484,0.524305,1.377616,1.553759,2.140482,0.395383,1.604369,139.799927,Round
1.224115,1.345519,0.507882,1.463347,1.647069,2.410233,0.420331,1.598606,137.805328,Round
1.157512,1.373789,0.505835,1.439034,1.590177,2.288320,0.405786,1.621076,135.498322,Round
1.153829,1.357578,0.508732,1.447926,1.566413,2.268049,0.397796,1.605990,140.432907,Round
1.215076,1.366296,0.506580,1.444798,1.660153,2.398586,0.412797,1.614875,137.488708,Round
1.168646,1.350995,0.531650,1.392261,1.578834,2.198149,0.415032,1.572519,137.083054,Round
1.063242,1.295759,0.499826,1.544035,1.377706,2.127226,0.432393,1.572853,132.505554,Round
1.098598,1.335704,0.512197,1.461680,1.467402,2.144871,0.420804,1.586211,139.919754,Round
1.219211,1.333879,0.498270,1.504591,1.626280,2.446886,0.403058,1.602611,137.450378,Round
1.127884,1.385099,0.538319,1.341156,1.562231,2.095196,0.412239,1.586937,138.692566,Round
1.210476,1.365320,0.539708,1.357083,1.652687,2.242833,0.423281,1.572157,143.833313,Round
1.192414,1.345257,0.513048,1.448894,1.604104,2.324177,0.409702,1.591849,136.335236,Round
1.173417,1.353402,0.502125,1.471502,1.588105,2.336900,0.406214,1.611598,130.296677,Round
1.136688,1.385262,0.484690,1.489374,1.574610,2.345183,0.409391,1.657584,135.521759,Round
1.143114,1.338105,0.515650,1.449289,1.529607,2.216842,0.415551,1.583562,134.253738,Round
1.166891,1.351712,0.522758,1.415191,1.577300,2.232180,0.401889,1.584082,139.506531,Round
1.169545,1.314799,0.498647,1.525272,1.537716,2.345435,0.407409,1.588285,134.661270,Round
1.098142,1.355488,0.513889,1.435606,1.488518,2.136926,0.398785,1.597916,134.366028,Round
1.135744,1.341360,0.504919,1.476497,1.523442,2.249357,0.404467,1.599448,136.806824,Round
1.152402,1.340407,0.522549,1.427699,1.544688,2.205349,0.417441,1.576552,138.030609,Round
1.201233,1.349226,0.515414,1.438001,1.620735,2.330618,0.425044,1.591622,139.015808,Round
1.196267,1.301928,0.497753,1.543119,1.557454,2.403337,0.403926,1.579973,132.026764,Round
1.159396,1.313168,0.501300,1.519085,1.522481,2.312778,0.433517,1.583760,137.550964,Round
1.147264,1.336645,0.520812,1.436493,1.533485,2.202840,0.410357,1.576102,137.775528,Round
1.211590,1.342180,0.520478,1.431486,1.626171,2.327841,0.403090,1.580360,138.339615,Round
1.175349,1.364943,0.474397,1.544344,1.604283,2.477565,0.413451,1.656962,133.286057,Round
1.137327,1.324660,0.505935,1.492111,1.506572,2.247973,0.409713,1.586238,134.706680,Round
1.099242,1.366539,0.515788,1.418753,1.502158,2.131192,0.425276,1.603125,137.113846,Round
1.098139,1.346735,0.510777,1.453740,1.478902,2.149939,0.405099,1.595770,133.684616,Round
1.191305,1.342534,0.487639,1.527484,1.599367,2.443007,0.433310,1.622720,136.524704,Round
1.158766,1.311501,0.494457,1.542064,1.519723,2.343510,0.410895,1.591163,133.599396,Round
1.169001,1.411751,0.553879,1.278872,1.650339,2.110572,0.415937,1.584511,141.860474,Round
1.140705,1.391013,0.530510,1.355112,1.586736,2.150205,0.414123,1.600755,140.411377,Round
1.140619,1.344932,0.523088,1.421428,1.534055,2.180549,0.413571,1.579006,135.630417,Round
1.110463,1.324398,0.486185,1.553030,1.470695,2.284032,0.398573,1.611285,131.292694,Round
1.127765,1.321647,0.496397,1.524246,1.490507,2.271899,0.409163,1.596132,132.814789,Round
1.093929,1.334514,0.489842,1.529751,1.459863,2.233227,0.403832,1.613972,134.553741,Round
1.192646,1.319779,0.495949,1.527783,1.574029,2.404774,0.410797,1.595339,134.037079,Round
1.194933,1.361224,0.517766,1.418852,1.626572,2.307864,0.416482,1.596935,137.492798,Round
1.140839,1.333989,0.499759,1.499987,1.521866,2.282779,0.406453,1.600781,133.347336,Round
1.180568,1.305259,0.490756,1.561124,1.540947,2.405609,0.425544,1.591232,136.391006,Round
1.221927,1.338561,0.489804,1.525244,1.635623,2.494725,0.400607,1.616978,138.041275,Round
1.125073,1.314245,0.514269,1.479564,1.478622,2.187716,0.433532,1.568429,135.511581,Round
1.122166,1.308904,0.506219,1.509224,1.468808,2.216761,0.404951,1.574534,131.739578,Round
1.132229,1.339901,0.489410,1.524947,1.517074,2.313457,0.416288,1.618472,132.764786,Round
1.145701,1.335778,0.514764,1.454312,1.530403,2.225682,0.385903,1.583041,131.873260,Round
1.104830,1.315092,0.513352,1.481251,1.452953,2.152188,0.406736,1.570161,133.144531,Round
1.113187,1.350786,0.522635,1.416494,1.503677,2.129950,0.400366,1.583600,137.082367,Round
1.190810,1.332702,0.524753,1.429922,1.586994,2.269278,0.413184,1.568494,139.453857,Round
1.177006,1.320441,0.516290,1.466855,1.554167,2.279738,0.418952,1.570336,133.177277,Round
1.252149,1.315512,0.509345,1.492428,1.647216,2.458352,0.413927,1.575417,137.978149,Round
1.158091,1.329178,0.483528,1.555948,1.539309,2.395085,0.394973,1.618289,131.474747,Round
1.128726,1.332774,0.498231,1.505957,1.504337,2.265467,0.418433,1.601863,135.073502,Round
1.215566,1.321353,0.525540,1.440043,1.606192,2.312986,0.420432,1.559649,138.465851,Round
1.186489,1.413646,0.558026,1.267666,1.677275,2.126225,0.409208,1.580507,144.315918,Round
1.143338,1.302010,0.488321,1.572824,1.488638,2.341367,0.411200,1.591895,129.206070,Round
1.198525,1.325990,0.521986,1.444777,1.589232,2.296085,0.411886,1.567226,133.624542,Round
1.112135,1.361926,0.494090,1.486075,1.514645,2.250877,0.393729,1.628208,135.623642,Round
1.118505,1.348613,0.541583,1.369139,1.508429,2.065249,0.432394,1.558742,140.021912,Round
1.153699,1.381542,0.506257,1.429765,1.593884,2.278879,0.416099,1.625903,136.559586,Round
1.151926,1.314418,0.498055,1.527529,1.514112,2.312850,0.412103,1.588755,134.448044,Round
1.082106,1.365715,0.527667,1.387651,1.477848,2.050737,0.416644,1.587448,139.059875,Round
1.171099,1.310030,0.493840,1.545727,1.534175,2.371416,0.404572,1.590861,133.040436,Round
1.138279,1.362114,0.516624,1.421059,1.550466,2.203304,0.428421,1.599007,133.165604,Round
1.114753,1.333264,0.534967,1.402027,1.486261,2.083779,0.417583,1.556413,141.511597,Round
1.146951,1.366304,0.496014,1.475567,1.567085,2.312338,0.396600,1.628777,135.271057,Round
1.146213,1.353401,0.510861,1.446342,1.551286,2.243689,0.418805,1.600333,135.648361,Round
1.198465,1.318340,0.500596,1.515253,1.579983,2.394075,0.410797,1.588403,131.396454,Round
1.169408,1.349985,0.503642,1.470785,1.578683,2.321904,0.393615,1.607212,134.078110,Round
1.178823,1.339449,0.570931,1.307647,1.578973,2.064740,0.429067,1.518019,141.772339,Round
1.160883,1.312258,0.497876,1.530591,1.523379,2.331670,0.420585,1.587401,136.307419,Round
1.132686,1.347961,0.518616,1.430462,1.526816,2.184053,0.414706,1.586700,139.350357,Round
1.233999,1.307755,0.495678,1.542674,1.613769,2.489519,0.401262,1.586864,130.867569,Round
1.158860,1.332163,0.490411,1.530672,1.543790,2.363037,0.400527,1.611513,132.976425,Round
1.160842,1.353856,0.516509,1.430045,1.571613,2.247478,0.407890,1.593448,137.053696,Round
1.219522,1.408983,0.518851,1.367892,1.718286,2.350428,0.406805,1.627892,141.378677,Round
1.187765,1.278826,0.484771,1.613064,1.518945,2.450155,0.430963,1.578858,135.451538,Round
1.099780,1.299201,0.485802,1.584397,1.428836,2.263844,0.412520,1.592984,129.264694,Round
1.116875,1.357815,0.524647,1.403758,1.516510,2.128813,0.429026,1.585887,139.194489,Round
1.173646,1.315009,0.506386,1.501723,1.543356,2.317692,0.409404,1.578736,135.037628,Round
1.163440,1.334203,0.506319,1.480314,1.552264,2.297839,0.418155,1.592572,132.028595,Round
1.171732,1.372646,0.516932,1.409315,1.608373,2.266705,0.412000,1.605843,138.299927,Round
1.209977,1.291461,0.505629,1.531391,1.562639,2.393012,0.415661,1.562566,132.222321,Round
1.104608,1.358955,0.527373,1.395330,1.501112,2.094547,0.393966,1.583239,139.010559,Round
1.189328,1.375136,0.517953,1.403991,1.635487,2.296209,0.404144,1.606227,136.099762,Round
1.169524,1.316138,0.507975,1.495739,1.539256,2.302325,0.413173,1.577568,136.612091,Round
1.196292,1.352786,0.527211,1.402124,1.618327,2.269095,0.413884,1.579247,136.606979,Round
1.188874,1.393157,0.538077,1.333999,1.656288,2.209486,0.406340,1.592519,140.985352,Round
1.183915,1.331013,0.509833,1.473634,1.575806,2.322160,0.406128,1.585865,136.570648,Round
1.222522,1.300566,0.480472,1.600292,1.589970,2.544416,0.400628,1.600809,132.361526,Round
1.025792,1.445704,0.525294,1.316796,1.482991,1.952796,0.400426,1.643387,139.486588,Round
1.142670,1.375827,0.518923,1.400661,1.572116,2.202003,0.411114,1.605447,138.568481,Round
1.204364,1.352703,0.502093,1.472356,1.629147,2.398685,0.404110,1.611144,136.587479,Round
1.138283,1.374301,0.533595,1.363662,1.564343,2.133235,0.415246,1.585744,137.218079,Round
1.173014,1.408155,0.522530,1.359059,1.651785,2.244874,0.414395,1.622482,140.874359,Round
1.195453,1.334401,0.517729,1.447476,1.595213,2.309032,0.415947,1.578371,137.464752,Round
1.133682,1.330871,0.495339,1.516917,1.508785,2.288701,0.413231,1.604201,136.135941,Round
1.200081,1.359666,0.489429,1.502720,1.631710,2.452003,0.397219,1.632782,138.142593,Round
1.133464,1.337583,0.517489,1.444702,1.516103,2.190317,0.418327,1.580896,135.083893,Round
1.162689,1.307785,0.516510,1.480420,1.520547,2.251048,0.444765,1.561082,136.887283,Round
1.187015,1.356326,0.501451,1.470305,1.609979,2.367161,0.406134,1.614548,136.233643,Round
1.166630,1.337956,0.521877,1.432154,1.560899,2.235448,0.423119,1.575689,135.421967,Round
1.143862,1.325749,0.521600,1.446110,1.516474,2.192988,0.414651,1.567532,134.929169,Round
1.205787,1.378035,0.533570,1.360028,1.661617,2.259846,0.415521,1.588258,139.401642,Round
1.820537,1.349622,0.509793,1.453430,2.457038,3.571134,0.424960,1.599053,153.061813,Round
1.147115,1.372061,0.529139,1.377389,1.573911,2.167888,0.411211,1.589864,139.030441,Round
1.193690,1.296091,0.476279,1.619956,1.547131,2.506285,0.392975,1.602783,129.261612,Round
1.082632,1.317201,0.494941,1.533890,1.426043,2.187394,0.421071,1.594735,128.012939,Round
1.180476,1.351696,0.530213,1.395309,1.595644,2.226416,0.425765,1.574772,140.799988,Round
1.130568,1.292023,0.485342,1.594710,1.460719,2.329424,0.404987,1.588156,128.892548,Round
1.133900,1.356941,0.520041,1.417102,1.538636,2.180404,0.418201,1.591099,134.283356,Round
1.218761,1.344171,0.526681,1.412529,1.638223,2.314038,0.414930,1.574017,135.590607,Round
1.133245,1.321345,0.505394,1.497455,1.497407,2.242300,0.420172,1.584537,138.026306,Round
